,,,,,,,,,,,,,,,,
Date Left,time Left,Date Arrived,Time Arrived,Tugboat Name,client,Vessel Name,Port Name,Terminal Name,Activity / Service Description,for,Remarks,Voyage #,,,,
03/15/2025,21:00,03/15/2025,22:05,AMATA MARU,CLIO SHIPPING AND LOGISTICS PHILS. INC,MV AE VENUS,DAVAO,DAVAO_SASA PORT,UNDOCKING,,SMOOTH ASSIST ,,,,,
03/15/2025,21:50,03/16/2025,00:40,SUN JIN NO.505,HERMA SHIPPING AND TRANSPORT CORPORATION,MT MAALAB,BATANGAS,BATANGAS_PETRON MABINI,UNDOCKING,,,192,,,,
03/16/2025,01:10,03/16/2025,02:20,CEBU STRAIT,PHIL-CEB MARINE SERVICES INC.,MV QUANG MINH 29,DAVAO,DAVAO_SASA PORT,UNDOCKING,foreign,,45741,,,,
03/16/2025,01:10,03/16/2025,02:20,SAMAL,PHIL-CEB MARINE SERVICES INC.,MV QUANG MINH 29,DAVAO,DAVAO_SASA PORT,UNDOCKING,foreign,,45741,,,,
03/16/2025,05:00,03/16/2025,06:50,CEBU STRAIT,INSULAR OIL CORPORATION,MT MARINGAL,DAVAO,DAVAO_INSULAR OIL,DOCKING,,CM Reyes on duty,308,,,,
03/16/2025,05:00,03/16/2025,06:50,SAMAL,INSULAR OIL CORPORATION,MT MARINGAL,DAVAO,DAVAO_INSULAR OIL,DOCKING,,,308,,,,
03/16/2025,05:30,03/16/2025,10:55,BOHOL SEA,PHIL-CEB MARINE SERVICES INC.,MV MAGIC ECLIPSE,DAVAO,DAVAO_THERMA SOUTH,DOCKING,,,,,,,
03/16/2025,05:40,03/16/2025,07:30,AMATA MARU,PHIL-CEB MARINE SERVICES INC.,MV MAGIC ECLIPSE,DAVAO,DAVAO_THERMA SOUTH,DOCKING,,SMOOTH ASSIST ,,,,,
03/16/2025,06:40,03/16/2025,23:30,LAKANDULA,INSULAR OIL CORPORATION,MT MARINGAL,DAVAO,DAVAO_INSULAR OIL,TENDING,,,308,,,,
03/16/2025,07:15,03/16/2025,08:20,CEBU STRAIT,CLIO SHIPPING AND LOGISTICS PHILS. INC,MV TONG MAO 101,DAVAO,DAVAO_SASA PORT,DOCKING,,CM Reyes on duty,,,,,
03/16/2025,07:15,03/16/2025,08:20,SAMAL,CLIO SHIPPING AND LOGISTICS PHILS. INC,MV TONG MAO 101,DAVAO,DAVAO_SASA PORT,DOCKING,,,,,,,
03/16/2025,17:30,03/16/2025,18:35,BOHOL SEA,PHIL-CEB MARINE SERVICES INC.,MV SPAN 72,DAVAO,DAVAO_SASA PORT,UNDOCKING,local,,,,,,
03/16/2025,17:35,03/16/2025,18:40,CEBU STRAIT,PHIL-CEB MARINE SERVICES INC.,MV SPAN 72,DAVAO,DAVAO_SASA PORT,UNDOCKING,local,CM Reyes on duty,,1.08,1.08,,
03/16/2025,18:45,03/16/2025,19:45,PACIFIC ROSE 14,SITE RESOURCES DEVELOPMENT CORPORATION,MT PANGLAO ISLAND,CEBU,CEBU_SRDC LAPU LAPU,DOCKING,,,899,,,,
03/16/2025,18:50,03/16/2025,20:10,NHTC 5,SITE RESOURCES DEVELOPMENT CORPORATION,MT PANGLAO ISLAND,CEBU,CEBU_SRDC LAPU LAPU,DOCKING,,,899,,,,
03/16/2025,19:38,03/16/2025,19:53,CEBU MOORING BOAT,SITE RESOURCES DEVELOPMENT CORPORATION,MT PANGLAO ISLAND,CEBU,CEBU_SRDC LAPU LAPU,MOORING,,,899,,,,
03/17/2025,05:30,03/17/2025,06:20,NHTC 5,SITE RESOURCES DEVELOPMENT CORPORATION,MT PANGLAO ISLAND,CEBU,CEBU_SRDC LAPU LAPU,UNDOCKING,,,899,0.83,#DIV/0!,,
03/17/2025,05:35,03/17/2025,07:00,AMATA MARU,INSULAR OIL CORPORATION,MT MARINGAL,DAVAO,DAVAO_INSULAR OIL,DOCKING,,SMOOTH ASSIST ,308,,,,
03/17/2025,05:45,03/17/2025,07:15,CEBU STRAIT,SITE RESOURCES DEVELOPMENT CORPORATION,MT MARINGAL,DAVAO,DAVAO_SRDC SASA,DOCKING,,CM Reyes on duty,308,1.50,#DIV/0!,,
03/17/2025,05:45,03/17/2025,07:15,DAVAO MOORING BOAT,SITE RESOURCES DEVELOPMENT CORPORATION,MT MARINGAL,DAVAO,DAVAO_SRDC SASA,UNMOORING,,,308,1.50,#DIV/0!,,
03/17/2025,05:50,03/17/2025,06:10,PACIFIC ROSE 14,SITE RESOURCES DEVELOPMENT CORPORATION,MT PANGLAO ISLAND,CEBU,CEBU_SRDC LAPU LAPU,UNDOCKING,,,899,,,,
03/17/2025,06:02,03/17/2025,06:30,CEBU MOORING BOAT,SITE RESOURCES DEVELOPMENT CORPORATION,MT PANGLAO ISLAND,CEBU,CEBU_SRDC LAPU LAPU,UNMOORING,,,899,,,,
03/17/2025,07:50,03/17/2025,09:35,AMATA MARU,OMS SHIPPING SERVICES AND LOGISTICS INC.,MV SUNRISE 69,DAVAO,DAVAO_KUDOS,UNDOCKING,,SMOOTH ASSIST ,,,,,
03/17/2025,07:55,03/17/2025,09:15,CEBU STRAIT,OMS SHIPPING SERVICES AND LOGISTICS INC.,MV SUNRISE 69,DAVAO,DAVAO_KUDOS,UNDOCKING,,CM Reyes on duty,,,,,
03/17/2025,09:40,03/17/2025,12:10,STANFORD,SEADOVE MARITIME SERVICES INC,MT HAFNIA LEOPARD,SUBIC,SUBIC_PPC TERMINAL,DOCKING,,,,,,,
03/17/2025,10:15,03/17/2025,12:20,MALASUGUI-1,SEADOVE MARITIME SERVICES INC,MT HAFNIA LEOPARD,SUBIC,SUBIC_PPC TERMINAL,DOCKING,,,,,,,
03/17/2025,10:45,03/17/2025,12:05,PACIFIC ROSE 3,INSULAR OIL CORPORATION,MT CHELSEA ENDURANCE,CDO,CDO_PDOC,DOCKING,,,253,,,,
03/17/2025,10:55,03/17/2025,12:15,PACIFICROSE 11,INSULAR OIL CORPORATION,MT CHELSEA ENDURANCE,CDO,CDO_PDOC,DOCKING,,,253,,,,
03/17/2025,16:10,03/17/2025,17:25,AMATA MARU,CLIO SHIPPING AND LOGISTICS PHILS. INC,MV TONG MAO 101,DAVAO,DAVAO_SASA PORT,UNDOCKING,,SMOOTH ASSIST ,,,,,
03/17/2025,16:35,03/17/2025,17:20,CEBU STRAIT,CLIO SHIPPING AND LOGISTICS PHILS. INC,MV TONG MAO 101,DAVAO,DAVAO_SASA PORT,UNDOCKING,,CM Reyes on duty,,,,,
03/17/2025,23:25,03/17/2025,00:30,AMATA MARU,INSULAR OIL CORPORATION,MT MARINGAL,DAVAO,DAVAO_INSULAR OIL,UNDOCKING,,SMOOTH ASSIST ,308,,,,
03/17/2025,23:25,03/17/2025,00:20,BOHOL SEA,INSULAR OIL CORPORATION,MT MARINGAL,DAVAO,DAVAO_INSULAR OIL,UNDOCKING,,,308,,,,
03/18/2025,00:10,03/18/2025,02:05,AMATA MARU,PHIL-CEB MARINE SERVICES INC.,MV RASALAS,DAVAO,DAVAO_SASA PORT,DOCKING,local,SMOOTH ASSIST ,202505,,,,
03/18/2025,00:15,03/18/2025,01:30,BOHOL SEA,SITE RESOURCES DEVELOPMENT CORPORATION,MT MARINGAL,DAVAO,DAVAO_SRDC SASA,UNDOCKING,,,308,,,,
03/18/2025,00:15,03/18/2025,02:15,CEBU STRAIT,PHIL-CEB MARINE SERVICES INC.,MV RASALAS,DAVAO,DAVAO_SASA PORT,DOCKING,local,CM Reyes on duty,202505,,,,
03/18/2025,00:20,03/18/2025,01:25,DAVAO MOORING BOAT,SITE RESOURCES DEVELOPMENT CORPORATION,MT MARINGAL,DAVAO,DAVAO_SRDC SASA,MOORING,,,308,,,,
03/18/2025,00:20,03/18/2025,01:25,PANAY GULF,SITE RESOURCES DEVELOPMENT CORPORATION,MT MARINGAL,DAVAO,DAVAO_SRDC SASA,UNDOCKING,,,308,1.08,#DIV/0!,,
03/18/2025,05:58,03/18/2025,07:10,TUG 20,SITE RESOURCES DEVELOPMENT CORPORATION,MT PANGLAO ISLAND,JIMENEZ,JIMENEZ_SRDC JIMENEZ,DOCKING,,,899,,,,
03/18/2025,07:20,03/18/2025,09:05,AMATA MARU,ANIMO MARINE HAUELERS SHIP MANAGEMENT CORP.,MTKR MARISEL,DAVAO,DAVAO_PHOENIX SASA,DOCKING,,SMOOTH ASSIST ,,,,,
03/18/2025,11:37,03/18/2025,00:06,PACIFIC ROSE 8,INSULAR OIL CORPORATION,MT CHELSEA ENDURANCE,CDO,CDO_PDOC,UNDOCKING,,,253,,,,
03/18/2025,13:10,03/18/2025,14:00,AMATA MARU,PHIL-CEB MARINE SERVICES INC.,MV RASALAS,DAVAO,DAVAO_SASA PORT,UNDOCKING,local,SMOOTH ASSIST ,202505,,,,
03/18/2025,13:20,03/18/2025,14:00,CEBU STRAIT,PHIL-CEB MARINE SERVICES INC.,MV RASALAS,DAVAO,DAVAO_SASA PORT,UNDOCKING,local,CM Reyes on duty,202505,,,,
03/18/2025,15:55,03/18/2025,18:00,BOHOL SEA,PHILHUA SHIPPING INC,MV GN RUBY,DAVAO,DAVAO_SASA PORT,DOCKING,,,,,,,
03/18/2025,15:55,03/18/2025,18:30,CEBU STRAIT,PHILHUA SHIPPING INC,MV GN RUBY,DAVAO,DAVAO_SASA PORT,DOCKING,,CM Reyes on duty,,,,,
03/18/2025,16:10,03/18/2025,18:10,AMATA MARU,PHILHUA SHIPPING INC,MV GN RUBY,DAVAO,DAVAO_SASA PORT,DOCKING,,SMOOTH ASSIST ,,2.00,#DIV/0!,,
03/18/2025,18:00,03/18/2025,19:25,BOHOL SEA,SMC SHIPPING AND LIGHTERAGE CORP,SL TINDALO,DAVAO,DAVAO_PETRON SASA,DOCKING,,,,,,,
03/18/2025,18:10,03/18/2025,19:30,AMATA MARU,SMC SHIPPING AND LIGHTERAGE CORP,SL TINDALO,DAVAO,DAVAO_PETRON SASA,DOCKING,,SMOOTH ASSIST ,,,,,
03/18/2025,22:00,03/19/2025,00:00,MALASUGUI-1,SEADOVE MARITIME SERVICES INC,MT HAFNIA LEOPARD,SUBIC,SUBIC_PPC TERMINAL,UNDOCKING,,,,,,,
03/18/2025,22:00,03/19/2025,00:00,MANGYAN,SEADOVE MARITIME SERVICES INC,MT HAFNIA LEOPARD,SUBIC,SUBIC_PPC TERMINAL,UNDOCKING,,,,,,,
03/19/2025,02:20,03/19/2025,03:30,AMATA MARU,ANIMO MARINE HAUELERS SHIP MANAGEMENT CORP.,MTKR MARISEL,DAVAO,DAVAO_PHOENIX SASA,UNDOCKING,,SMOOTH ASSIST ,,,,,
03/19/2025,10:55,03/19/2025,12:10,BOHOL SEA,SMC SHIPPING AND LIGHTERAGE CORP,SL TINDALO,DAVAO,DAVAO_PETRON SASA,UNDOCKING,,,,,,,
03/19/2025,11:05,03/19/2025,12:20,AMATA MARU,SMC SHIPPING AND LIGHTERAGE CORP,SL TINDALO,DAVAO,DAVAO_PETRON SASA,UNDOCKING,,,,,,,
03/19/2025,12:00,03/19/2025,13:35,CEBU STRAIT,WINDBAY SHIPPING AND LOGISTICS INC.,MV DIMIJOHN A,DAVAO,DAVAO_LEGASPI OIL,UNDOCKING,,CM Reyes on duty,65,,,,
03/19/2025,12:10,03/19/2025,13:40,BOHOL SEA,WINDBAY SHIPPING AND LOGISTICS INC.,MV DIMIJOHN A,DAVAO,DAVAO_LEGASPI OIL,UNDOCKING,,,65,,,,
03/19/2025,12:20,03/19/2025,13:40,AMATA MARU,WINDBAY SHIPPING AND LOGISTICS INC.,MV DIMIJOHN A,DAVAO,DAVAO_LEGASPI OIL,UNDOCKING,,,65,,,,
03/19/2025,13:40,03/19/2025,16:25,AMATA MARU,GAC PHILIPPINES INC,MT ATLANTIC SUNSHINE,DAVAO,DAVAO_INSULAR OIL,DOCKING,,,04,,,,
03/19/2025,13:40,03/19/2025,16:10,BOHOL SEA,GAC PHILIPPINES INC,MT ATLANTIC SUNSHINE,DAVAO,DAVAO_INSULAR OIL,DOCKING,,,04,,,,
03/19/2025,14:25,03/19/2025,16:20,CEBU STRAIT,GAC PHILIPPINES INC,MT ATLANTIC SUNSHINE,DAVAO,DAVAO_INSULAR OIL,DOCKING,,CM Reyes on duty,04,,,,
03/19/2025,14:55,03/19/2025,17:55,CHOKWANG,HERMA SHIPPING AND TRANSPORT CORPORATION,MT MAYABONG,BATANGAS,BATANGAS_PETRON MABINI,DOCKING,,,,,,,
03/19/2025,16:00,03/19/2025,19:00,PANAY GULF,PHILHUA SHIPPING INC,MV YONG DING HE,DAVAO,DAVAO_TEFASCO,DOCKING,,,,,,,
03/19/2025,16:10,03/19/2025,19:00,BOHOL SEA,PHILHUA SHIPPING INC,MV YONG DING HE,DAVAO,DAVAO_TEFASCO,DOCKING,,,,,,,
03/19/2025,16:10,03/20/2025,16:50,CEBU STRAIT,GAC PHILIPPINES INC,MT ATLANTIC SUNSHINE,DAVAO,DAVAO_INSULAR OIL,TENDING,,CM Reyes on duty,04,,,,
03/19/2025,16:25,03/19/2025,17:45,AMATA MARU,OMS SHIPPING SERVICES AND LOGISTICS INC.,MV TTC HAI PHONG,DAVAO,DAVAO_KUDOS,UNDOCKING,,,,,,,
03/19/2025,16:30,03/19/2025,17:45,CEBU STRAIT,OMS SHIPPING SERVICES AND LOGISTICS INC.,MV TTC HAI PHONG,DAVAO,DAVAO_KUDOS,UNDOCKING,,CM Reyes on duty,,,,,
03/19/2025,16:35,03/20/2025,16:50,LAKANDULA,GAC PHILIPPINES INC,MT ATLANTIC SUNSHINE,DAVAO,DAVAO_INSULAR OIL,TENDING,,,04,,,,
03/19/2025,17:45,03/19/2025,19:15,AMATA MARU,OMS SHIPPING SERVICES AND LOGISTICS INC.,MV SUNRISE 69,DAVAO,DAVAO_KUDOS,DOCKING,,,,,,,
03/19/2025,18:00,03/19/2025,19:45,CEBU STRAIT,OMS SHIPPING SERVICES AND LOGISTICS INC.,MV SUNRISE 69,DAVAO,DAVAO_KUDOS,DOCKING,,CM reyes on duty,,,,,
03/20/2025,00:25,03/20/2025,01:50,AMATA MARU,PHIL-CEB MARINE SERVICES INC.,MV SPAN 50,DAVAO,DAVAO_SASA PORT,DOCKING,local,,46,,,,
03/20/2025,00:30,03/20/2025,01:45,PANAY GULF,PHIL-CEB MARINE SERVICES INC.,MV SPAN 50,DAVAO,DAVAO_SASA PORT,DOCKING,local,,46,,,,
03/20/2025,03:30,03/20/2025,06:00,SUN JIN NO.505,HERMA SHIPPING AND TRANSPORT CORPORATION,MT MAYABONG,BATANGAS,BATANGAS_PETRON MABINI,UNDOCKING,,,,,,,
03/20/2025,05:30,03/20/2025,08:10,PANAY GULF,BEN LINE AGENCIES PHILS INC,MV HELI,DAVAO,DAVAO_TEFASCO,UNDOCKING,,,0225,,,,
03/20/2025,05:40,03/20/2025,08:15,BOHOL SEA,BEN LINE AGENCIES PHILS INC,MV HELI,DAVAO,DAVAO_TEFASCO,UNDOCKING,,,0225,2.58,#DIV/0!,,
03/20/2025,09:15,03/20/2025,11:05,CHOKWANG,"MAR-SHIPS AGENCY, INC.",MT YANEE,BATANGAS,BATANGAS_SEAOIL MABINI,BOARDING FORMALITIES,,,01,,,,
03/20/2025,10:30,03/20/2025,12:50,SUN JIN NO.505,SITE RESOURCES DEVELOPMENT CORPORATION,MT MALINGAP,BATANGAS,BATANGAS_SRDC BATANGAS,ABORTED,,Docking aborted by Pilot,376,,,,
03/20/2025,11:30,03/20/2025,14:05,CHOKWANG,"MAR-SHIPS AGENCY, INC.",MT YANEE,BATANGAS,BATANGAS_SEAOIL MABINI,DOCKING,,,01,,,,
03/20/2025,12:25,03/20/2025,14:50,SUN JIN NO.505,"MAR-SHIPS AGENCY, INC.",MT YANEE,BATANGAS,BATANGAS_SEAOIL MABINI,DOCKING,,,01,2.42,#DIV/0!,,
03/20/2025,13:50,03/20/2025,14:35,BOHOL SEA,PHILHUA SHIPPING INC,MV NEW XA LA,DAVAO,DAVAO_SASA PORT,UNDOCKING,,,,,,,
03/20/2025,13:50,03/20/2025,14:40,PANAY GULF,PHILHUA SHIPPING INC,MV NEW XA LA,DAVAO,DAVAO_SASA PORT,UNDOCKING,,,,,,,
03/20/2025,15:30,03/20/2025,22:45,BOHOL SEA,PHIL-CEB MARINE SERVICES INC.,MV MAGIC ECLIPSE,DAVAO,DAVAO_THERMA SOUTH,UNDOCKING,,,,,,,
03/20/2025,15:30,03/20/2025,22:20,PANAY GULF,PHIL-CEB MARINE SERVICES INC.,MV MAGIC ECLIPSE,DAVAO,DAVAO_THERMA SOUTH,UNDOCKING,,,,,,,
03/20/2025,16:00,03/20/2025,16:55,CEBU STRAIT,PHILHUA SHIPPING INC,MV GN RUBY,DAVAO,DAVAO_SASA PORT,UNDOCKING,,CM Reyes on duty,,,,,
03/20/2025,16:10,03/20/2025,17:00,AMATA MARU,PHILHUA SHIPPING INC,MV GN RUBY,DAVAO,DAVAO_SASA PORT,UNDOCKING,,SMOOTH ASSIST ,,0.83,#DIV/0!,,
03/20/2025,16:30,03/20/2025,16:55,PINDASAN,PHILHUA SHIPPING INC,MV GN RUBY,DAVAO,DAVAO_SASA PORT,UNDOCKING,,,,,,,
03/20/2025,17:00,03/20/2025,18:00,AMATA MARU,GAC PHILIPPINES INC,MT ATLANTIC SUNSHINE,DAVAO,DAVAO_INSULAR OIL,UNDOCKING,,SMOOTH ASSIST ,04,,,,
03/20/2025,17:10,03/20/2025,18:00,CEBU STRAIT,GAC PHILIPPINES INC,MT ATLANTIC SUNSHINE,DAVAO,DAVAO_INSULAR OIL,UNDOCKING,,CM Reyes on duty,04,,,,
03/20/2025,17:10,03/20/2025,18:00,PINDASAN,GAC PHILIPPINES INC,MT ATLANTIC SUNSHINE,DAVAO,DAVAO_INSULAR OIL,UNDOCKING,,,04,0.83,#DIV/0!,,
03/20/2025,21:35,03/20/2025,23:55,CHOKWANG,SITE RESOURCES DEVELOPMENT CORPORATION,MT MALINGAP,BATANGAS,BATANGAS_SRDC BATANGAS,DOCKING,,,376,,,,
03/21/2025,03:20,03/21/2025,04:00,AMATA MARU,PHIL-CEB MARINE SERVICES INC.,MV SPAN 50,DAVAO,DAVAO_SASA PORT,UNDOCKING,local,,46,,,,
03/21/2025,03:25,03/21/2025,04:19,CEBU STRAIT,PHIL-CEB MARINE SERVICES INC.,MV SPAN 50,DAVAO,DAVAO_SASA PORT,UNDOCKING,local,CM Reyes on duty,46,,,,
03/21/2025,04:40,03/21/2025,07:00,CEBU STRAIT,OMS SHIPPING SERVICES AND LOGISTICS INC.,MV STAR 55,DAVAO,DAVAO_KUDOS,DOCKING,,CM Reyes on duty,,,,,
03/21/2025,05:10,03/21/2025,06:30,AMATA MARU,OMS SHIPPING SERVICES AND LOGISTICS INC.,MV STAR 55,DAVAO,DAVAO_KUDOS,DOCKING,,SMOOTH ASSIST ,,,,,
03/21/2025,06:30,03/21/2025,08:20,AMATA MARU,INSULAR OIL CORPORATION,MT MARINGAL,DAVAO,DAVAO_INSULAR OIL,DOCKING,,SMOOTH ASSIST ,309,1.83,#DIV/0!,,
03/21/2025,06:30,03/21/2025,08:15,PANAY GULF,INSULAR OIL CORPORATION,MT MARINGAL,DAVAO,DAVAO_INSULAR OIL,DOCKING,,,309,1.75,#DIV/0!,,
03/21/2025,08:05,03/22/2025,00:55,LAKANDULA,INSULAR OIL CORPORATION,MT MARINGAL,DAVAO,DAVAO_INSULAR OIL,TENDING,,CM Marzonia on duty,309,,,,
03/21/2025,14:20,03/21/2025,15:55,PANAY GULF,PHIL-CEB MARINE SERVICES INC.,MV LORCON BACOLOD,DAVAO,DAVAO_SASA PORT,DOCKING,local,,202502,,,,
03/21/2025,14:30,03/21/2025,15:50,CEBU STRAIT,PHIL-CEB MARINE SERVICES INC.,MV LORCON BACOLOD,DAVAO,DAVAO_SASA PORT,DOCKING,local,CM Reyes,202502,,,,
03/21/2025,15:50,03/21/2025,18:20,SUN JIN NO.505,"MAR-SHIPS AGENCY, INC.",MT YANEE,BATANGAS,BATANGAS_SEAOIL MABINI,UNDOCKING,,,01,,,,
03/21/2025,15:55,03/21/2025,18:10,CHOKWANG,"MAR-SHIPS AGENCY, INC.",MT YANEE,BATANGAS,BATANGAS_SEAOIL MABINI,UNDOCKING,,,01,,,,
03/21/2025,17:00,03/21/2025,18:28,ISLANDER,INSULAR OIL CORPORATION,MT ALICE DL,SUBIC,SUBIC_COASTAL,DOCKING,,BAF,,,,,
03/21/2025,19:30,03/21/2025,20:25,SUN JIN NO.505,SITE RESOURCES DEVELOPMENT CORPORATION,MT MALINGAP,BATANGAS,BATANGAS_SRDC BATANGAS,UNDOCKING,,,376,,,,
03/22/2025,00:40,03/22/2025,01:40,CEBU STRAIT,INSULAR OIL CORPORATION,MT MARINGAL,DAVAO,DAVAO_INSULAR OIL,UNDOCKING,,CM Reyes on duty,309,,,,
03/22/2025,00:50,03/22/2025,02:00,PANAY GULF,INSULAR OIL CORPORATION,MT MARINGAL,DAVAO,DAVAO_INSULAR OIL,UNDOCKING,,,309,,,,
03/22/2025,05:00,03/22/2025,06:30,CEBU STRAIT,INSULAR OIL CORPORATION,MT PANGLAO ISLAND,DAVAO,DAVAO_INSULAR OIL,DOCKING,,CM Reyes on duty,900,,,,
03/22/2025,05:00,03/22/2025,06:30,PANAY GULF,INSULAR OIL CORPORATION,MT PANGLAO ISLAND,DAVAO,DAVAO_INSULAR OIL,DOCKING,,,900,,,,
03/22/2025,06:35,03/23/2025,05:40,LAKANDULA,INSULAR OIL CORPORATION,MT PANGLAO ISLAND,DAVAO,DAVAO_INSULAR OIL,TENDING,,CM Marzonia on duty,900,,,,
03/22/2025,09:50,03/22/2025,11:05,CEBU STRAIT,PHIL-CEB MARINE SERVICES INC.,MV LORCON BACOLOD,DAVAO,DAVAO_SASA PORT,UNDOCKING,local,CM Reyes on duty,202502,,,,
03/22/2025,09:50,03/22/2025,11:15,PANAY GULF,PHIL-CEB MARINE SERVICES INC.,MV LORCON BACOLOD,DAVAO,DAVAO_SASA PORT,UNDOCKING,local,,202502,,,,
03/22/2025,12:30,03/22/2025,13:15,ISLANDER,INSULAR OIL CORPORATION,MT ALICE DL,SUBIC,SUBIC_COASTAL,UNDOCKING,,BAF,,,,,
03/22/2025,13:50,03/22/2025,15:30,BOHOL SEA,OMS SHIPPING SERVICES AND LOGISTICS INC.,MV SUNRISE 69,DAVAO,DAVAO_KUDOS,UNDOCKING,,,,,,,
03/22/2025,13:50,03/22/2025,15:30,CEBU STRAIT,OMS SHIPPING SERVICES AND LOGISTICS INC.,MV SUNRISE 69,DAVAO,DAVAO_KUDOS,UNDOCKING,,CM Reyes on duty,,,,,
03/22/2025,16:15,03/22/2025,17:55,BOHOL SEA,NARRA TANKERS CORP,NTC FALCON,DAVAO,DAVAO_PETRON SASA,DOCKING,,,,,,,
03/22/2025,16:20,03/22/2025,17:50,PANAY GULF,NARRA TANKERS CORP,NTC FALCON,DAVAO,DAVAO_PETRON SASA,DOCKING,,,,,,,
03/22/2025,19:00,03/22/2025,22:05,CEBU STRAIT,OMS SHIPPING SERVICES AND LOGISTICS INC.,MV TAN AN CONFIDENCE,DAVAO,DAVAO_KUDOS,DOCKING,,CM Reyes on duty,,,,,
03/22/2025,19:10,03/22/2025,22:10,PANAY GULF,OMS SHIPPING SERVICES AND LOGISTICS INC.,MV TAN AN CONFIDENCE,DAVAO,DAVAO_KUDOS,DOCKING,,,,,,,
03/23/2025,05:30,03/23/2025,06:00,PANAY GULF,INSULAR OIL CORPORATION,MT PANGLAO ISLAND,DAVAO,DAVAO_INSULAR OIL,UNDOCKING,,,900,,,,
03/23/2025,05:40,03/23/2025,05:55,BOHOL SEA,INSULAR OIL CORPORATION,MT PANGLAO ISLAND,DAVAO,DAVAO_INSULAR OIL,UNDOCKING,,,900,,,,
03/23/2025,06:00,03/23/2025,06:50,PANAY GULF,SITE RESOURCES DEVELOPMENT CORPORATION,MT PANGLAO ISLAND,DAVAO,DAVAO_SRDC SASA,DOCKING,,,900,,,,
03/23/2025,06:30,03/23/2025,08:30,CEBU STRAIT,SOUTHWEST SHIPS AGENCIES INC,MT FENG YI 6,DAVAO,DAVAO_SHELL SASA,DOCKING,,CM Reyes on duty,,,,,
03/23/2025,06:45,03/23/2025,07:00,BOHOL SEA,SITE RESOURCES DEVELOPMENT CORPORATION,MT PANGLAO ISLAND,DAVAO,DAVAO_SRDC SASA,DOCKING,,,900,,,,
03/23/2025,06:55,03/23/2025,08:10,PANAY GULF,SOUTHWEST SHIPS AGENCIES INC,MT FENG YI 6,DAVAO,DAVAO_SHELL SASA,DOCKING,,,,,,,
03/23/2025,07:50,03/23/2025,08:40,BOHOL SEA,NARRA TANKERS CORP,NTC FALCON,DAVAO,DAVAO_PETRON SASA,UNDOCKING,,,,,,,
03/23/2025,08:10,03/23/2025,08:40,PANAY GULF,NARRA TANKERS CORP,NTC FALCON,DAVAO,DAVAO_PETRON SASA,UNDOCKING,,,,,,,
03/23/2025,13:05,03/23/2025,14:35,NHTC 5,SITE RESOURCES DEVELOPMENT CORPORATION,MT MALINGAP,CEBU,CEBU_SRDC LAPU LAPU,DOCKING,,,376,,,,
03/23/2025,13:20,03/23/2025,14:20,PACIFIC ROSE 10,SITE RESOURCES DEVELOPMENT CORPORATION,MT MALINGAP,CEBU,CEBU_SRDC LAPU LAPU,DOCKING,,,376,,,,
03/23/2025,13:50,03/23/2025,14:52,CEBU MOORING BOAT,SITE RESOURCES DEVELOPMENT CORPORATION,MT MALINGAP,CEBU,CEBU_SRDC LAPU LAPU,MOORING,,,376,,,,
03/23/2025,14:30,03/23/2025,15:25,BOHOL SEA,SITE RESOURCES DEVELOPMENT CORPORATION,MT PANGLAO ISLAND,DAVAO,DAVAO_SRDC SASA,UNDOCKING,,,900,0.92,#DIV/0!,,
03/23/2025,14:35,03/23/2025,15:25,CEBU STRAIT,SITE RESOURCES DEVELOPMENT CORPORATION,MT PANGLAO ISLAND,DAVAO,DAVAO_SRDC SASA,UNDOCKING,,CM Reyes on duty,900,,,,
03/23/2025,19:30,03/23/2025,20:20,BOHOL SEA,SOUTHWEST SHIPS AGENCIES INC,MT FENG YI 6,DAVAO,DAVAO_SHELL SASA,UNDOCKING,,,,,,,
03/23/2025,19:40,03/23/2025,20:30,CEBU STRAIT,SOUTHWEST SHIPS AGENCIES INC,MT FENG YI 6,DAVAO,DAVAO_SHELL SASA,UNDOCKING,,CM Reyes on duty,,0.83,#DIV/0!,,
03/24/2025,05:50,03/24/2025,07:05,NHTC 5,SITE RESOURCES DEVELOPMENT CORPORATION,MT MALINGAP,CEBU,CEBU_SRDC LAPU LAPU,UNDOCKING,,,376,,,,
03/24/2025,05:55,03/24/2025,06:35,PACIFIC ROSE 10,SITE RESOURCES DEVELOPMENT CORPORATION,MT MALINGAP,CEBU,CEBU_SRDC LAPU LAPU,UNDOCKING,,,376,,,,
03/24/2025,06:32,03/24/2025,07:00,CEBU MOORING BOAT,SITE RESOURCES DEVELOPMENT CORPORATION,MT MALINGAP,CEBU,CEBU_SRDC LAPU LAPU,UNMOORING,,,376,0.47,#DIV/0!,,
03/24/2025,11:35,03/24/2025,13:30,BOHOL SEA,INSULAR OIL CORPORATION,MT BULUSAN,DAVAO,DAVAO_INSULAR OIL,DOCKING,,,,,,,
03/24/2025,11:45,03/24/2025,13:40,PANAY GULF,INSULAR OIL CORPORATION,MT BULUSAN,DAVAO,DAVAO_INSULAR OIL,DOCKING,,,,,,,
03/24/2025,13:00,03/25/2025,03:00,LAKANDULA,INSULAR OIL CORPORATION,MT BULUSAN,DAVAO,DAVAO_INSULAR OIL,TENDING,,,,,,,
